dataset,query,num_snippets,file_path,span_start,span_end,answer,snippets_json
privacy_qa,"Consider ""Wordscapes""'s privacy policy; does it record my location information?",2,privacy_qa/Wordscapes.txt,5760,6208," When you use our Services, we may collect and store information about your location by converting your IP address into a rough geo-location or by accessing your mobile devices GPS coordinates or coarse location if you enable location services on your device.
We may use location information to improve and personalize our Services for you.
If you do not want us to collect location information, you may disable that feature on your mobile device.
","[{""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [5760, 6208], ""answer"": "" When you use our Services, we may collect and store information about your location by converting your IP address into a rough geo-location or by accessing your mobile devices GPS coordinates or coarse location if you enable location services on your device.\nWe may use location information to improve and personalize our Services for you.\nIf you do not want us to collect location information, you may disable that feature on your mobile device.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [7061, 7152], ""answer"": ""Games may use location-based tracking, which relies upon a mobile devices GPS coordinates.\n""}]"
privacy_qa,"Consider ""Wordscapes""'s privacy policy; is my information secure",1,privacy_qa/Wordscapes.txt,23265,24403,"For Accounts registered directly with PeopleFun profile information is initially only available from the device that was used for registration.
If another device attempts to access your user information an email will be sent to the email address on record and you must grant approval to the new device by responding to that email.
It is important that you protect and maintain the security of your Account and that you immediately notify us of any unauthorized use of your Account.
We encrypt the transmission of all information using secure socket layer technology (SSL).
While we take certain precautions against possible security breaches of our Services, no website or Internet transmission is completely secure, and we cannot guarantee that unauthorized access, hacking, data loss, or other breaches will never occur.
Although we strive to protect your personal data, we cannot guarantee the security of your data while it is being transmitted through our Services; any transmission is at your own risk.
Once we have received your information, we have procedures and security features in place to try to prevent unauthorized access.
","[{""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [23265, 24403], ""answer"": ""For Accounts registered directly with PeopleFun profile information is initially only available from the device that was used for registration.\nIf another device attempts to access your user information an email will be sent to the email address on record and you must grant approval to the new device by responding to that email.\nIt is important that you protect and maintain the security of your Account and that you immediately notify us of any unauthorized use of your Account.\nWe encrypt the transmission of all information using secure socket layer technology (SSL).\nWhile we take certain precautions against possible security breaches of our Services, no website or Internet transmission is completely secure, and we cannot guarantee that unauthorized access, hacking, data loss, or other breaches will never occur.\nAlthough we strive to protect your personal data, we cannot guarantee the security of your data while it is being transmitted through our Services; any transmission is at your own risk.\nOnce we have received your information, we have procedures and security features in place to try to prevent unauthorized access.\n""}]"
privacy_qa,"Consider ""Groupon""'s privacy policy; what security system do you have in place for the app?",1,privacy_qa/Groupon.txt,13561,14100,"Groupon has implemented an information security program that contains administrative, technical and physical controls that are designed to reasonably safeguardPersonal Information.
For example, we use industry-standard encryption technology to secureFinancial Account Information.
No method of transmission over the Internet, or method of electronic storage, is 100% secure, however.
Therefore, we cannot guarantee its absolute security.
If you have any questions about security on our Web site, you can contact us at privacy@groupon.com.
","[{""file_path"": ""privacy_qa/Groupon.txt"", ""span"": [13561, 14100], ""answer"": ""Groupon has implemented an information security program that contains administrative, technical and physical controls that are designed to reasonably safeguardPersonal Information.\nFor example, we use industry-standard encryption technology to secureFinancial Account Information.\nNo method of transmission over the Internet, or method of electronic storage, is 100% secure, however.\nTherefore, we cannot guarantee its absolute security.\nIf you have any questions about security on our Web site, you can contact us at privacy@groupon.com.\n""}]"
privacy_qa,"Consider ""Keep""'s privacy policy; is any information shared with third parties?",1,privacy_qa/Keep.txt,4004,5177,"Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.
Location Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.
In addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.
Other than consented by you, we commit that we will not sell your personal information to any other third parties for their processing for any purposes.
We will ask for your explicit consent to share any sensitive personal information such as race, religion, sexual orientation, or health.
We will not disclose or transfer your personal information to any non-affiliated third parties, unless:
You may choose to share certain information.
In order to participate in certain features, you may have to adjust your Privacy settings and share more information.
You may also choose to share your activity on other platforms, such as Facebook, Twitter or Instagram.
","[{""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4004, 5177], ""answer"": ""Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.\nLocation Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.\nIn addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.\nOther than consented by you, we commit that we will not sell your personal information to any other third parties for their processing for any purposes.\nWe will ask for your explicit consent to share any sensitive personal information such as race, religion, sexual orientation, or health.\nWe will not disclose or transfer your personal information to any non-affiliated third parties, unless:\nYou may choose to share certain information.\nIn order to participate in certain features, you may have to adjust your Privacy settings and share more information.\nYou may also choose to share your activity on other platforms, such as Facebook, Twitter or Instagram.\n""}]"
privacy_qa,"Consider ""TickTick: To Do List with Reminder, Day Planner""'s privacy policy; who has access to whatever i create using this?",1,"privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt",1006,1789,"Your information will not be shared with others and is only used internally for the purposes described below:
to provide our services or information you request, and to process and complete any transactions; to respond to your emails, submissions, questions, comments, requests, and complaints and provide customer service; to analyze usage and trends with anonymous user data, and to improve the quality of our service and user experience; to send you confirmations, updates, security alerts, and support and administrative messages and otherwise facilitate your use of, and our administration and operation of, our services; You are welcome to ask for our confirmation whenever you feel concerned about how your personal information is being processed, where and for what purpose.
","[{""file_path"": ""privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt"", ""span"": [1006, 1789], ""answer"": ""Your information will not be shared with others and is only used internally for the purposes described below:\nto provide our services or information you request, and to process and complete any transactions; to respond to your emails, submissions, questions, comments, requests, and complaints and provide customer service; to analyze usage and trends with anonymous user data, and to improve the quality of our service and user experience; to send you confirmations, updates, security alerts, and support and administrative messages and otherwise facilitate your use of, and our administration and operation of, our services; You are welcome to ask for our confirmation whenever you feel concerned about how your personal information is being processed, where and for what purpose.\n""}]"
privacy_qa,"Consider ""TickTick: To Do List with Reminder, Day Planner""'s privacy policy; will my data be shared with third party entities?",1,"privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt",1006,1116,"Your information will not be shared with others and is only used internally for the purposes described below:
","[{""file_path"": ""privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt"", ""span"": [1006, 1116], ""answer"": ""Your information will not be shared with others and is only used internally for the purposes described below:\n""}]"
privacy_qa,"Consider ""Keep""'s privacy policy; will my information be shared with other companies for marketing?",2,privacy_qa/Keep.txt,4004,4517,"Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.
Location Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.
In addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.
","[{""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4004, 4517], ""answer"": ""Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.\nLocation Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.\nIn addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.\n""}, {""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4807, 5177], ""answer"": ""We will not disclose or transfer your personal information to any non-affiliated third parties, unless:\nYou may choose to share certain information.\nIn order to participate in certain features, you may have to adjust your Privacy settings and share more information.\nYou may also choose to share your activity on other platforms, such as Facebook, Twitter or Instagram.\n""}]"
privacy_qa,"Consider ""Fiverr""'s privacy policy; can i control the information that is presented to potential employers?",1,privacy_qa/Fiverr.txt,4943,5248,"  Once you register, your username and additional information regarding your activity is made public and is visible to all Users of the Site.
This information includes photos you upload, your published portfolio, Gig information, ratings, and additional information you may choose to add to your profile.
","[{""file_path"": ""privacy_qa/Fiverr.txt"", ""span"": [4943, 5248], ""answer"": ""  Once you register, your username and additional information regarding your activity is made public and is visible to all Users of the Site.\nThis information includes photos you upload, your published portfolio, Gig information, ratings, and additional information you may choose to add to your profile.\n""}]"
privacy_qa,"Consider ""Keep""'s privacy policy; who can see my data?",2,privacy_qa/Keep.txt,4004,4242,"Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.
","[{""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4004, 4242], ""answer"": ""Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.\n""}, {""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4956, 5177], ""answer"": ""In order to participate in certain features, you may have to adjust your Privacy settings and share more information.\nYou may also choose to share your activity on other platforms, such as Facebook, Twitter or Instagram.\n""}]"
privacy_qa,"Consider ""Keep""'s privacy policy; will my workout data be given to anyone else or shared with anyone (i.e. insurance companies)?",2,privacy_qa/Keep.txt,4004,4911,"Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.
Location Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.
In addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.
Other than consented by you, we commit that we will not sell your personal information to any other third parties for their processing for any purposes.
We will ask for your explicit consent to share any sensitive personal information such as race, religion, sexual orientation, or health.
We will not disclose or transfer your personal information to any non-affiliated third parties, unless:
","[{""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4004, 4911], ""answer"": ""Where we or our affiliate companies process your payments as a payment service provider, or where we fulfill any purchases you have made on Keep, we may collect, use and store your Personal Information in order to fulfill such purchases.\nLocation Data, Log Data and your device.Keep automatically collects Log Data from your device to enable and assist Keeps functionalities.\nIn addition, you may also permit Keep to access other content and data on your device  for example, your contact list and photo storage.\nOther than consented by you, we commit that we will not sell your personal information to any other third parties for their processing for any purposes.\nWe will ask for your explicit consent to share any sensitive personal information such as race, religion, sexual orientation, or health.\nWe will not disclose or transfer your personal information to any non-affiliated third parties, unless:\n""}, {""file_path"": ""privacy_qa/Keep.txt"", ""span"": [4956, 5177], ""answer"": ""In order to participate in certain features, you may have to adjust your Privacy settings and share more information.\nYou may also choose to share your activity on other platforms, such as Facebook, Twitter or Instagram.\n""}]"
privacy_qa,"Consider ""Viber Messenger""'s privacy policy; do you record our phone calls?",2,privacy_qa/Viber Messenger.txt,500,900,"First of all, we want you to be assured that we do not read or listen to the content of your messages and/or calls made privately via Viber and we do not store those messages once they have been delivered to their destination (which on average takes less than one second).
If for some reason, the message, wasnt delivered to its destination within up to 2 weeks, it will be deleted from our servers.
","[{""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [500, 900], ""answer"": ""First of all, we want you to be assured that we do not read or listen to the content of your messages and/or calls made privately via Viber and we do not store those messages once they have been delivered to their destination (which on average takes less than one second).\nIf for some reason, the message, wasnt delivered to its destination within up to 2 weeks, it will be deleted from our servers.\n""}, {""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [2742, 3245], ""answer"": ""(c) Activity Information:While using the Viber Services, we will collect, and other users can see, your connection status, whether you have received and seen messages sent to you, if you are currently on another call, and information related to the calls and messages you have sent and received such as length of the call, who called who, who messaged who, and at what time; if you do not want people to know that youre online or that youve seen messages, you can change these options in your settings.\n""}]"
privacy_qa,"Consider ""Keep""'s privacy policy; how well does keep protect my data and how do they do that?",1,privacy_qa/Keep.txt,7939,8997,"You can also remove or delete content from your account or entirely delete your whole Keep account.
If any content you cannot remove or delete by yourself, please kindly reach us via support@gotokeep.com .
In some cases, we retain data for limited periods when it needs to be kept for legitimate business or legal purposes or to be protected from accidental or malicious deletion, there may be delays between when you delete something and when copies are deleted from our active and backup systems.
We use a variety of security measures, including encryption and authentication tools, to help protect your information.
We use secure servers when you place orders.
All credit card information you supply is transmitted via Secure Socket Layer (SSL) technology and then encrypted within our databases.
However, like other companies, we cannot guarantee 100% the security or confidentiality of the information you provide to us.
We maintain server around the world and your information may be processed on servers located outside of the country where you live.
","[{""file_path"": ""privacy_qa/Keep.txt"", ""span"": [7939, 8997], ""answer"": ""You can also remove or delete content from your account or entirely delete your whole Keep account.\nIf any content you cannot remove or delete by yourself, please kindly reach us via support@gotokeep.com .\nIn some cases, we retain data for limited periods when it needs to be kept for legitimate business or legal purposes or to be protected from accidental or malicious deletion, there may be delays between when you delete something and when copies are deleted from our active and backup systems.\nWe use a variety of security measures, including encryption and authentication tools, to help protect your information.\nWe use secure servers when you place orders.\nAll credit card information you supply is transmitted via Secure Socket Layer (SSL) technology and then encrypted within our databases.\nHowever, like other companies, we cannot guarantee 100% the security or confidentiality of the information you provide to us.\nWe maintain server around the world and your information may be processed on servers located outside of the country where you live.\n""}]"
privacy_qa,"Consider ""Viber Messenger""'s privacy policy; are my message encrypted on viber?",3,privacy_qa/Viber Messenger.txt,900,1218,"Note that chats with bots and Public Accounts, and communities are not end-to-end encrypted, but we do encrypt such messages when sent to the Viber servers and when sent from the Viber servers to the third party (the Public Account owner and/or additional third party tool (eg CRM solution) integrated by such owner).
","[{""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [900, 1218], ""answer"": ""Note that chats with bots and Public Accounts, and communities are not end-to-end encrypted, but we do encrypt such messages when sent to the Viber servers and when sent from the Viber servers to the third party (the Public Account owner and/or additional third party tool (eg CRM solution) integrated by such owner).\n""}, {""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [23463, 23705], ""answer"": ""Back-Up: When you back-up your Viber conversations, they are kept on your devices service according to operating systems (Google/ iOS / desktop operating system) terms and policies and are no longer protected by Vibers end to end encryption.\n""}, {""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [23805, 24370], ""answer"": ""We maintain technical, physical, and administrative security measures to protect the security of your personal information against loss, misuse, unauthorized access, disclosure, or alteration.\nSome of the safeguards we use include firewalls, data encryption, physical access controls to our data centers and information access authorization controls.\nWe need your help too: it is your responsibility to make sure that your personal information is accurate and that your password(s) and account registration information are secure and not shared with third-parties.\n""}]"
privacy_qa,"Consider ""Wordscapes""'s privacy policy; does the wordscapes app collect any personally identifiable information like my name or email?",4,privacy_qa/Wordscapes.txt,1791,1969,"If you create an Account, you may be required to provide your name, e-mail address, a password and other information that helps us confirm that it is you accessing your account.
","[{""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [1791, 1969], ""answer"": ""If you create an Account, you may be required to provide your name, e-mail address, a password and other information that helps us confirm that it is you accessing your account.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [2044, 2286], ""answer"": ""If you sign into the Site or Games with Facebook Connect we will collect information that is visible via your Facebook account such as: (1) your first and last name, (2) Facebook ID, (3) Profile Picture/URL, and (4) list of Facebook friends.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [4055, 4311], ""answer"": ""When you ask for assistance from our Customer Support team, we will collect and store the contact information you provide (generally your name and e-mail address), information about your game play or activity on the Games, and your user name or ID number.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [5321, 5526], ""answer"": ""We may collect the name you have associated with your device, device type, telephone number, country, and any other information you choose to provide, such as user name, character name, or e-mail address.\n""}]"
privacy_qa,"Consider ""Viber Messenger""'s privacy policy; are my call logs recorded?",2,privacy_qa/Viber Messenger.txt,500,900,"First of all, we want you to be assured that we do not read or listen to the content of your messages and/or calls made privately via Viber and we do not store those messages once they have been delivered to their destination (which on average takes less than one second).
If for some reason, the message, wasnt delivered to its destination within up to 2 weeks, it will be deleted from our servers.
","[{""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [500, 900], ""answer"": ""First of all, we want you to be assured that we do not read or listen to the content of your messages and/or calls made privately via Viber and we do not store those messages once they have been delivered to their destination (which on average takes less than one second).\nIf for some reason, the message, wasnt delivered to its destination within up to 2 weeks, it will be deleted from our servers.\n""}, {""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [2742, 3245], ""answer"": ""(c) Activity Information:While using the Viber Services, we will collect, and other users can see, your connection status, whether you have received and seen messages sent to you, if you are currently on another call, and information related to the calls and messages you have sent and received such as length of the call, who called who, who messaged who, and at what time; if you do not want people to know that youre online or that youve seen messages, you can change these options in your settings.\n""}]"
privacy_qa,"Consider ""Fiverr""'s privacy policy; do you sell my information to third parties?",1,privacy_qa/Fiverr.txt,10335,11080,"  We do not sell or rent your personal information to third parties for their marketing purposes without your explicit consent.
  We may combine your personal information with information we collect automatically or obtain from other companies and use it to improve and personalize our services, content and advertising.
If you do not wish to receive marketing communications from us, you can opt-out through the link attached to each communication or by sending an email to optout@fiverr.com.
  We may provide your personal details to third parties, only in order to operate the Site, provide our services to you, fulfil obligations imposed on us by applicable laws and regulations, and prevent fraud and illegal activities, as detailed below:
","[{""file_path"": ""privacy_qa/Fiverr.txt"", ""span"": [10335, 11080], ""answer"": ""  We do not sell or rent your personal information to third parties for their marketing purposes without your explicit consent.\n  We may combine your personal information with information we collect automatically or obtain from other companies and use it to improve and personalize our services, content and advertising.\nIf you do not wish to receive marketing communications from us, you can opt-out through the link attached to each communication or by sending an email to optout@fiverr.com.\n  We may provide your personal details to third parties, only in order to operate the Site, provide our services to you, fulfil obligations imposed on us by applicable laws and regulations, and prevent fraud and illegal activities, as detailed below:\n""}]"
privacy_qa,"Consider ""Wordscapes""'s privacy policy; what information are they collecting?",7,privacy_qa/Wordscapes.txt,1791,1969,"If you create an Account, you may be required to provide your name, e-mail address, a password and other information that helps us confirm that it is you accessing your account.
","[{""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [1791, 1969], ""answer"": ""If you create an Account, you may be required to provide your name, e-mail address, a password and other information that helps us confirm that it is you accessing your account.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [2044, 2286], ""answer"": ""If you sign into the Site or Games with Facebook Connect we will collect information that is visible via your Facebook account such as: (1) your first and last name, (2) Facebook ID, (3) Profile Picture/URL, and (4) list of Facebook friends.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [2532, 3400], ""answer"": ""We may also offer you the option to complete a user profile that is visible to other PeopleFun users.\nYour user profile may include a profile photo, a PeopleFun username, your gender, biographic details that you provide, details about the Games you play, and a PeopleFun user ID number that is created by PeopleFun and used to identify your profile.\nThe PeopleFun username will be public and will be shown to other users, but will only permit access to information that is considered public or that you have designated as public in your user profile settings.\nWe may also offer you the ability to import your contacts or manually enter e-mail addresses so that you can locate your contacts on PeopleFun and invite your contacts to join you in the Games.\nWe will store those contacts for purposes of helping you and your contacts make connections through our Services.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [3430, 3913], ""answer"": ""When you order any good or service through the Game, including any virtual currency or virtual good, our payment processing service provider will collect your name, phone number, e-mail address, mailing address, billing address, and complete credit card information that enables them to receive your payment.\nOur payment processing service provider may also retain this information to enable you to purchase additional items through our Game without having to re-enter it each time.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [4055, 4387], ""answer"": ""When you ask for assistance from our Customer Support team, we will collect and store the contact information you provide (generally your name and e-mail address), information about your game play or activity on the Games, and your user name or ID number.\nWe will also store the correspondence and any information contained within.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [4888, 5729], ""answer"": ""When you access our Services, we may collect (i) certain technical information about your mobile device or computer system, including IP Address, mobile device ID (IDFA, Google Advertising ID or other identifiers), and the version of your operating system; and (ii) usage statistics about your interactions with the Games.\nIn certain Games we will create and assign to your device an identifier that is similar to an account number.\nWe may collect the name you have associated with your device, device type, telephone number, country, and any other information you choose to provide, such as user name, character name, or e-mail address.\nWe may also access your contacts to enable you to invite friends to join you in the Games.\nThis information is typically collected through the use of third-party mobile device software development kits.\n""}, {""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [5760, 6020], ""answer"": "" When you use our Services, we may collect and store information about your location by converting your IP address into a rough geo-location or by accessing your mobile devices GPS coordinates or coarse location if you enable location services on your device.\n""}]"
privacy_qa,"Consider ""Wordscapes""'s privacy policy; does this app need access to any of my social media accounts?",1,privacy_qa/Wordscapes.txt,2044,2286,"If you sign into the Site or Games with Facebook Connect we will collect information that is visible via your Facebook account such as: (1) your first and last name, (2) Facebook ID, (3) Profile Picture/URL, and (4) list of Facebook friends.
","[{""file_path"": ""privacy_qa/Wordscapes.txt"", ""span"": [2044, 2286], ""answer"": ""If you sign into the Site or Games with Facebook Connect we will collect information that is visible via your Facebook account such as: (1) your first and last name, (2) Facebook ID, (3) Profile Picture/URL, and (4) list of Facebook friends.\n""}]"
privacy_qa,"Consider ""Viber Messenger""'s privacy policy; is the messages sent through it are safe?",2,privacy_qa/Viber Messenger.txt,23339,23705,"Any links to Western Union services will be governed by the applicable local Western Unions privacy policyand terms of use.
Back-Up: When you back-up your Viber conversations, they are kept on your devices service according to operating systems (Google/ iOS / desktop operating system) terms and policies and are no longer protected by Vibers end to end encryption.
","[{""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [23339, 23705], ""answer"": ""Any links to Western Union services will be governed by the applicable local Western Unions privacy policyand terms of use.\nBack-Up: When you back-up your Viber conversations, they are kept on your devices service according to operating systems (Google/ iOS / desktop operating system) terms and policies and are no longer protected by Vibers end to end encryption.\n""}, {""file_path"": ""privacy_qa/Viber Messenger.txt"", ""span"": [23805, 24370], ""answer"": ""We maintain technical, physical, and administrative security measures to protect the security of your personal information against loss, misuse, unauthorized access, disclosure, or alteration.\nSome of the safeguards we use include firewalls, data encryption, physical access controls to our data centers and information access authorization controls.\nWe need your help too: it is your responsibility to make sure that your personal information is accurate and that your password(s) and account registration information are secure and not shared with third-parties.\n""}]"
privacy_qa,"Consider ""TickTick: To Do List with Reminder, Day Planner""'s privacy policy; is my task schedule being tracked?",2,"privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt",426,531," Personal Information: When registering for TickTick, we collect personal information such as your name.
","[{""file_path"": ""privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt"", ""span"": [426, 531], ""answer"": "" Personal Information: When registering for TickTick, we collect personal information such as your name.\n""}, {""file_path"": ""privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt"", ""span"": [798, 1006], ""answer"": "" We collect and hold only the information absolutely necessary for using our services, as well as limiting the internal access to your personal information for the purposes stated in Information Usage below.\n""}]"
privacy_qa,"Consider ""TickTick: To Do List with Reminder, Day Planner""'s privacy policy; what information is shared",1,"privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt",1006,1789,"Your information will not be shared with others and is only used internally for the purposes described below:
to provide our services or information you request, and to process and complete any transactions; to respond to your emails, submissions, questions, comments, requests, and complaints and provide customer service; to analyze usage and trends with anonymous user data, and to improve the quality of our service and user experience; to send you confirmations, updates, security alerts, and support and administrative messages and otherwise facilitate your use of, and our administration and operation of, our services; You are welcome to ask for our confirmation whenever you feel concerned about how your personal information is being processed, where and for what purpose.
","[{""file_path"": ""privacy_qa/TickTick: To Do List with Reminder, Day Planner.txt"", ""span"": [1006, 1789], ""answer"": ""Your information will not be shared with others and is only used internally for the purposes described below:\nto provide our services or information you request, and to process and complete any transactions; to respond to your emails, submissions, questions, comments, requests, and complaints and provide customer service; to analyze usage and trends with anonymous user data, and to improve the quality of our service and user experience; to send you confirmations, updates, security alerts, and support and administrative messages and otherwise facilitate your use of, and our administration and operation of, our services; You are welcome to ask for our confirmation whenever you feel concerned about how your personal information is being processed, where and for what purpose.\n""}]"
